inspection_date,vehicle_id,vehicle_age_years,mileage_km,service_gap_months,brake_wear_percent,engine_alerts_90d,vibration_index,battery_voltage,avg_engine_temp_c,prior_failures,harsh_braking_events_30d,failure_probability_hidden,failure_next_30_days
2024-02-28 06:00:00,VH-0233,8.34,155259,11.65,63.99,1,5.19,12.1,95.24,0,10,0.4452,1
2024-02-28 12:00:00,VH-0234,3.3,42500,4.57,6.61,1,4.7,12.28,93.38,0,5,0.0042,0
2024-02-28 18:00:00,VH-0235,3.5,53374,4.15,41.44,1,4.91,12.58,95.87,0,7,0.0042,0
2024-02-29 00:00:00,VH-0236,0.3,3634,9.43,29.84,1,3.94,12.46,86.37,1,10,0.0007,0
2024-02-29 06:00:00,VH-0237,4.78,66271,3.45,56.0,1,4.06,12.77,93.88,2,7,0.0441,0
2024-02-29 12:00:00,VH-0238,2.44,31557,6.15,19.09,3,3.47,12.12,94.0,1,11,0.007,0
2024-02-29 18:00:00,VH-0239,3.82,39656,8.07,33.11,4,4.28,12.62,96.36,0,6,0.0408,0
2024-03-01 00:00:00,VH-0240,2.92,60695,2.52,39.94,4,6.25,12.99,94.91,0,8,0.0594,0
2024-03-01 06:00:00,VH-0241,4.95,60986,2.05,38.08,0,4.15,13.17,85.31,1,6,0.0017,0
2024-03-01 12:00:00,VH-0242,0.63,5181,5.54,21.0,1,3.33,13.06,84.99,0,6,0.0014,0
2024-03-01 18:00:00,VH-0243,1.39,32026,6.06,28.45,0,4.12,13.26,91.66,1,6,0.0058,0
2024-03-02 00:00:00,VH-0244,10.74,182654,8.95,77.62,2,5.64,11.92,96.11,3,11,0.9294,1
2024-03-02 06:00:00,VH-0245,1.85,39723,2.28,39.3,1,4.05,12.97,90.78,0,4,0.0022,0
2024-03-02 12:00:00,VH-0246,2.35,21419,3.04,39.34,1,3.37,12.0,91.01,0,10,0.0007,0
2024-03-02 18:00:00,VH-0247,9.98,106529,16.91,42.21,3,4.51,11.94,90.85,0,2,0.4097,0
2024-03-03 00:00:00,VH-0248,12.75,229058,10.36,87.51,2,7.1,12.11,96.87,3,15,0.9811,1
2024-03-03 06:00:00,VH-0249,2.15,34403,4.9,23.68,1,1.81,12.92,90.61,0,8,0.0021,0
2024-03-03 12:00:00,VH-0250,4.24,71299,11.47,33.49,2,4.83,11.91,91.39,1,9,0.1948,0
2024-03-03 18:00:00,VH-0251,6.09,94061,2.29,28.0,0,3.77,12.44,94.21,0,5,0.002,0
2024-03-04 00:00:00,VH-0252,9.69,115581,4.48,54.41,1,2.76,12.22,94.0,1,10,0.0138,0
2024-03-04 06:00:00,VH-0253,2.63,39415,6.02,36.07,1,2.84,12.54,83.14,0,6,0.0008,0
2024-03-04 12:00:00,VH-0254,4.56,63904,4.11,36.11,1,4.05,12.88,91.67,1,3,0.0242,0
2024-03-04 18:00:00,VH-0255,7.22,119219,4.22,55.15,0,4.63,12.39,85.52,0,11,0.0163,0
2024-03-05 00:00:00,VH-0256,6.33,71101,8.65,45.24,3,5.27,12.44,95.53,0,6,0.0282,0
2024-03-05 06:00:00,VH-0257,4.22,78686,10.46,59.52,0,4.88,12.31,74.68,1,13,0.0232,0
2024-03-05 12:00:00,VH-0258,4.85,49693,3.78,28.49,1,2.39,12.99,91.58,1,10,0.0047,0
2024-03-05 18:00:00,VH-0259,1.63,13343,1.67,8.11,1,3.91,13.26,94.91,0,5,0.0005,0
2024-03-06 00:00:00,VH-0260,4.58,62583,1.36,36.47,0,4.62,12.58,89.76,1,5,0.0171,0
2024-03-06 06:00:00,VH-0261,4.51,57344,0.73,58.52,1,4.24,13.71,85.69,0,8,0.0026,0
2024-03-06 12:00:00,VH-0262,5.8,86050,15.13,30.96,2,5.02,12.01,103.09,2,6,0.516,1
2024-03-06 18:00:00,VH-0263,3.76,63765,8.67,45.73,0,1.98,12.91,94.77,0,4,0.0042,0
2024-03-07 00:00:00,VH-0264,6.43,85762,7.42,58.7,1,3.34,12.1,88.42,0,5,0.0491,0
2024-03-07 06:00:00,VH-0265,7.83,110995,3.4,24.3,0,5.8,12.72,89.59,1,4,0.0508,0
2024-03-07 12:00:00,VH-0266,5.6,46599,3.39,37.48,1,3.62,12.82,81.3,3,3,0.0507,0
2024-03-07 18:00:00,VH-0267,6.11,98249,10.69,55.94,1,6.69,12.01,95.11,1,5,0.6258,0
2024-03-08 00:00:00,VH-0268,5.34,72513,1.2,37.45,1,2.91,12.6,84.01,0,8,0.0032,0
2024-03-08 06:00:00,VH-0269,5.2,62938,3.91,29.91,3,6.0,13.24,98.53,1,9,0.0104,0
2024-03-08 12:00:00,VH-0270,3.32,60545,11.71,29.83,3,3.8,12.22,99.23,0,4,0.021,0
2024-03-08 18:00:00,VH-0271,6.02,64163,3.9,34.11,3,5.32,12.68,94.51,3,6,0.2543,0
2024-03-09 00:00:00,VH-0272,4.95,74369,8.38,37.62,5,4.63,12.61,91.99,1,4,0.112,1
2024-03-09 06:00:00,VH-0273,10.64,172194,5.04,65.92,1,5.41,12.22,98.35,0,15,0.1708,0
2024-03-09 12:00:00,VH-0274,9.29,89090,0.3,41.71,1,4.97,11.83,91.89,1,11,0.0191,0
2024-03-09 18:00:00,VH-0275,6.2,71319,4.89,54.58,5,4.28,12.8,97.61,0,5,0.1761,0
2024-03-10 00:00:00,VH-0276,3.22,61053,5.62,22.51,1,4.86,12.67,87.17,1,5,0.025,0
2024-03-10 06:00:00,VH-0277,2.31,36097,4.61,8.29,1,3.52,13.13,92.12,1,10,0.0017,0
2024-03-10 12:00:00,VH-0278,8.3,113186,1.96,67.85,0,4.64,12.53,89.3,3,4,0.1193,1
2024-03-10 18:00:00,VH-0279,5.88,60026,4.65,34.45,3,1.76,12.55,86.44,1,2,0.0285,0
2024-03-11 00:00:00,VH-0280,6.45,126681,0.79,52.93,3,4.81,12.72,101.31,2,5,0.2125,0
2024-03-11 06:00:00,VH-0281,0.66,34053,3.87,27.31,0,4.84,12.52,99.22,0,9,0.0006,0
2024-03-11 12:00:00,VH-0282,7.61,105364,8.83,53.44,2,5.43,12.87,98.6,0,10,0.1599,0
2024-03-11 18:00:00,VH-0283,6.38,102952,14.59,43.88,1,5.41,12.12,96.45,0,3,0.1946,0
2024-03-12 00:00:00,VH-0284,2.31,31791,13.05,34.01,1,3.79,12.41,100.12,2,7,0.0936,0
2024-03-12 06:00:00,VH-0285,3.97,56123,2.24,23.99,1,5.68,13.16,87.0,0,3,0.0011,0
2024-03-12 12:00:00,VH-0286,5.89,76443,1.42,38.27,0,4.34,12.7,84.87,0,3,0.0013,0
2024-03-12 18:00:00,VH-0287,5.34,83093,6.03,17.39,4,4.18,12.45,93.62,0,6,0.0018,0
2024-03-13 00:00:00,VH-0288,4.44,60545,5.36,50.99,3,5.27,12.74,96.32,0,8,0.021,0
2024-03-13 06:00:00,VH-0289,4.93,51100,7.96,31.86,3,5.23,12.72,93.35,1,1,0.0119,0
2024-03-13 12:00:00,VH-0290,4.54,58515,3.18,44.33,0,4.48,12.61,85.14,0,14,0.0029,0
2024-03-13 18:00:00,VH-0291,5.6,98407,5.48,54.47,2,4.25,12.85,92.95,0,10,0.034,0
2024-03-14 00:00:00,VH-0292,9.03,120643,5.27,62.3,2,5.18,11.88,92.92,1,15,0.1255,0
2024-03-14 06:00:00,VH-0293,0.3,3000,3.97,18.84,1,4.81,12.97,96.01,0,8,0.0035,0
2024-03-14 12:00:00,VH-0294,4.58,49482,1.11,38.12,1,4.41,12.98,91.83,0,11,0.0128,0
2024-03-14 18:00:00,VH-0295,5.66,73986,8.75,29.59,3,3.08,12.66,84.22,0,7,0.0188,0
2024-03-15 00:00:00,VH-0296,5.97,81897,6.06,29.54,2,3.84,11.71,94.65,1,4,0.0591,0
2024-03-15 06:00:00,VH-0297,4.23,61742,9.16,36.08,5,4.11,12.47,104.96,1,6,0.0521,0
2024-03-15 12:00:00,VH-0298,0.63,17296,10.68,15.25,0,2.64,12.27,89.46,1,6,0.0045,0
2024-03-15 18:00:00,VH-0299,6.05,85015,4.93,61.67,0,2.03,12.96,93.95,1,4,0.0041,0
2024-03-16 00:00:00,VH-0300,9.69,167987,8.78,75.0,2,7.32,12.06,91.93,3,9,0.7291,1
2024-03-16 06:00:00,VH-0301,1.21,17363,14.81,14.83,1,2.7,12.97,93.58,0,5,0.0019,0
2024-03-16 12:00:00,VH-0302,7.45,123311,17.96,53.28,2,4.13,11.68,89.14,1,10,0.5612,0
2024-03-16 18:00:00,VH-0303,4.35,63902,6.59,39.57,5,2.87,12.71,95.2,1,7,0.0559,0
2024-03-17 00:00:00,VH-0304,5.04,120924,6.96,54.97,1,5.59,12.53,91.0,1,8,0.0764,0
2024-03-17 06:00:00,VH-0305,2.46,57760,6.51,39.31,1,3.93,13.66,93.75,1,14,0.0038,0
2024-03-17 12:00:00,VH-0306,4.33,52181,7.76,35.13,4,4.15,12.96,91.55,1,4,0.0494,0
2024-03-17 18:00:00,VH-0307,8.58,136398,10.37,43.94,0,4.42,12.62,82.88,0,6,0.0211,0
2024-03-18 00:00:00,VH-0308,6.71,91811,6.42,20.88,0,4.81,13.15,92.75,0,9,0.0062,0
2024-03-18 06:00:00,VH-0309,9.7,116917,17.29,50.05,2,4.38,12.08,95.15,2,14,0.7586,1
2024-03-18 12:00:00,VH-0310,8.26,114435,15.73,60.49,2,2.84,12.08,92.78,0,8,0.0796,0
2024-03-18 18:00:00,VH-0311,6.34,113214,5.61,49.03,1,3.35,12.4,95.74,1,8,0.0224,0
2024-03-19 00:00:00,VH-0312,9.73,137612,5.59,75.84,0,3.39,12.39,88.68,0,10,0.0705,0
2024-03-19 06:00:00,VH-0313,6.34,99094,3.74,48.4,1,4.76,11.56,93.18,1,6,0.0938,0
2024-03-19 12:00:00,VH-0314,7.35,142453,8.06,78.8,2,6.07,12.36,92.09,0,16,0.1414,0
2024-03-19 18:00:00,VH-0315,4.43,91312,4.25,60.36,2,6.04,12.71,92.53,0,10,0.0212,0
2024-03-20 00:00:00,VH-0316,5.37,75179,3.61,54.11,0,2.4,12.53,90.9,1,4,0.0058,0
2024-03-20 06:00:00,VH-0317,3.39,38643,7.94,15.63,3,4.79,12.06,105.93,0,8,0.0505,0
2024-03-20 12:00:00,VH-0318,7.77,126488,2.13,57.73,0,3.99,12.43,93.71,1,8,0.0378,0
2024-03-20 18:00:00,VH-0319,2.14,43904,10.49,46.39,0,6.61,12.07,94.05,0,5,0.0122,0
2024-03-21 00:00:00,VH-0320,7.23,63499,8.16,41.11,0,5.29,12.98,94.51,0,7,0.0256,0
2024-03-21 06:00:00,VH-0321,4.7,62256,15.2,44.11,2,5.95,12.25,82.04,0,10,0.2922,0
2024-03-21 12:00:00,VH-0322,8.25,123892,6.68,40.06,0,5.38,11.62,92.29,1,5,0.0936,0
2024-03-21 18:00:00,VH-0323,7.15,113107,9.04,76.37,0,4.84,12.27,94.97,2,10,0.2263,0
2024-03-22 00:00:00,VH-0324,9.93,169158,9.85,61.37,3,5.22,12.47,95.23,2,11,0.8284,0
2024-03-22 06:00:00,VH-0325,7.1,131070,12.37,35.03,2,4.42,12.33,92.79,2,5,0.3307,1
2024-03-22 12:00:00,VH-0326,1.11,16668,6.16,19.0,0,2.59,12.46,84.59,0,2,0.0006,0
2024-03-22 18:00:00,VH-0327,5.03,69763,3.72,10.43,2,4.95,12.37,91.11,1,2,0.0188,0
2024-03-23 00:00:00,VH-0328,2.15,36727,6.79,16.46,0,5.17,12.6,86.42,0,7,0.0024,0
2024-03-23 06:00:00,VH-0329,3.85,55501,10.49,66.05,0,3.46,12.35,94.73,1,10,0.0622,0
2024-03-23 12:00:00,VH-0330,9.13,145761,11.42,58.99,0,4.1,11.73,97.56,0,12,0.2778,0
2024-03-23 18:00:00,VH-0331,6.86,100323,1.12,32.22,2,3.19,12.54,102.07,0,6,0.0045,0
2024-03-24 00:00:00,VH-0332,3.38,30868,27.87,27.95,1,3.97,11.63,87.13,1,5,0.2444,0
2024-03-24 06:00:00,VH-0333,2.56,18581,3.62,13.03,0,4.64,13.09,86.98,0,5,0.0009,0
2024-03-24 12:00:00,VH-0334,5.29,62801,9.14,48.0,2,5.54,12.83,89.82,2,8,0.3982,0
2024-03-24 18:00:00,VH-0335,2.04,11582,13.3,10.94,5,5.61,12.19,92.71,1,5,0.0242,0
2024-03-25 00:00:00,VH-0336,3.46,51380,5.24,37.31,0,4.19,12.41,85.08,0,6,0.006,0
2024-03-25 06:00:00,VH-0337,6.01,82236,11.72,29.93,1,4.38,12.2,89.01,0,3,0.0297,0
2024-03-25 12:00:00,VH-0338,8.2,108127,1.11,82.98,1,5.86,12.47,96.7,1,4,0.0797,0
2024-03-25 18:00:00,VH-0339,6.78,71016,12.01,46.24,4,3.6,12.38,91.81,1,8,0.1637,0
2024-03-26 00:00:00,VH-0340,0.3,3000,11.05,17.19,1,2.97,12.87,96.15,0,7,0.0053,0
2024-03-26 06:00:00,VH-0341,5.99,90725,7.4,42.84,1,6.1,12.61,99.29,0,7,0.0643,0
2024-03-26 12:00:00,VH-0342,5.39,106444,10.51,44.62,1,3.49,12.96,92.57,2,7,0.045,0
2024-03-26 18:00:00,VH-0343,6.28,96035,16.01,38.88,3,4.77,12.24,100.73,0,11,0.3281,1
2024-03-27 00:00:00,VH-0344,9.4,92951,13.57,37.59,1,5.04,11.64,85.12,0,12,0.3453,0
2024-03-27 06:00:00,VH-0345,0.3,14871,5.47,42.79,0,3.45,12.28,86.93,1,5,0.0067,0
2024-03-27 12:00:00,VH-0346,3.66,58657,6.74,29.7,4,5.72,13.18,97.41,0,7,0.0077,0
2024-03-27 18:00:00,VH-0347,6.74,98554,4.79,23.24,1,6.0,12.65,93.52,2,6,0.0838,0
2024-03-28 00:00:00,VH-0348,1.09,23014,4.34,11.2,4,4.66,12.9,103.07,1,4,0.0038,0
2024-03-28 06:00:00,VH-0349,9.04,110404,9.81,63.63,3,6.36,12.37,90.38,1,11,0.5721,0
2024-03-28 12:00:00,VH-0350,6.16,93734,4.75,44.26,2,3.67,12.57,89.95,3,8,0.0746,0
2024-03-28 18:00:00,VH-0351,7.4,107742,9.79,50.06,2,4.6,12.46,92.67,2,7,0.3572,0
2024-03-29 00:00:00,VH-0352,3.72,80179,5.23,57.09,0,6.5,12.52,88.65,0,7,0.0107,0
2024-03-29 06:00:00,VH-0353,7.32,86126,5.82,35.59,1,6.28,12.78,87.33,1,5,0.0189,0
2024-03-29 12:00:00,VH-0354,7.98,122801,2.86,63.96,1,3.47,12.27,88.75,2,6,0.1066,0
2024-03-29 18:00:00,VH-0355,5.81,43237,9.62,23.5,1,3.85,12.09,90.1,1,5,0.0278,0
2024-03-30 00:00:00,VH-0356,5.81,82475,1.04,50.68,4,4.97,12.03,103.32,1,10,0.1699,0
2024-03-30 06:00:00,VH-0357,5.9,84461,12.31,39.7,1,4.73,12.25,86.67,0,6,0.0325,0
2024-03-30 12:00:00,VH-0358,2.96,45641,21.67,29.36,4,5.7,12.72,100.53,1,3,0.2448,1
2024-03-30 18:00:00,VH-0359,4.82,64267,5.96,47.92,4,6.47,12.4,103.2,0,5,0.1566,0
2024-03-31 00:00:00,VH-0360,4.8,78659,5.77,51.56,1,4.29,12.08,88.98,0,8,0.0511,0
2024-03-31 06:00:00,VH-0361,6.2,71472,1.44,38.35,3,5.66,12.69,96.33,0,8,0.0117,1
2024-03-31 12:00:00,VH-0362,7.8,114967,3.81,48.27,3,5.67,12.21,97.91,2,11,0.3734,0
2024-03-31 18:00:00,VH-0363,2.45,30125,10.58,46.6,3,4.05,13.13,96.28,1,7,0.0435,0
2024-04-01 00:00:00,VH-0364,4.87,71895,11.6,47.54,1,2.48,12.79,91.05,2,7,0.2569,1
2024-04-01 06:00:00,VH-0365,9.05,99125,6.52,44.28,0,5.32,11.85,87.27,2,6,0.0985,0
2024-04-01 12:00:00,VH-0366,3.27,63015,10.17,29.86,1,4.69,12.49,95.05,1,4,0.0289,0
2024-04-01 18:00:00,VH-0367,3.06,33195,2.91,40.67,1,4.14,12.48,89.6,0,3,0.0007,0
2024-04-02 00:00:00,VH-0368,5.73,78887,7.63,44.04,1,3.28,12.06,91.18,0,5,0.0517,0
2024-04-02 06:00:00,VH-0369,7.4,124037,14.42,54.8,5,7.44,12.18,99.6,3,8,0.9527,1
2024-04-02 12:00:00,VH-0370,5.23,78116,8.68,43.79,3,4.76,12.76,98.86,3,10,0.6055,1
2024-04-02 18:00:00,VH-0371,8.66,111343,15.85,56.85,3,3.84,12.06,103.76,1,6,0.5123,0
2024-04-03 00:00:00,VH-0372,7.43,76217,16.17,41.14,2,3.1,11.97,88.66,0,14,0.139,0
2024-04-03 06:00:00,VH-0373,7.39,97488,7.98,62.91,2,5.32,11.59,93.72,0,4,0.0919,0
2024-04-03 12:00:00,VH-0374,6.64,90207,0.3,61.3,1,5.09,12.36,84.52,0,13,0.007,0
2024-04-03 18:00:00,VH-0375,11.25,147332,11.44,70.42,5,5.27,12.23,105.04,3,4,0.9587,1
2024-04-04 00:00:00,VH-0376,4.67,58993,1.94,52.93,2,4.68,12.2,93.36,1,11,0.0283,0
2024-04-04 06:00:00,VH-0377,0.3,10305,0.31,21.32,1,4.16,13.42,89.98,1,9,0.0007,0
2024-04-04 12:00:00,VH-0378,9.37,116184,0.88,62.59,2,4.99,12.21,93.56,4,8,0.2404,0
2024-04-04 18:00:00,VH-0379,4.01,54839,11.98,47.19,4,3.83,12.53,96.03,0,10,0.116,1
2024-04-05 00:00:00,VH-0380,5.48,79048,8.02,54.93,1,5.22,12.33,88.35,0,7,0.009,0
2024-04-05 06:00:00,VH-0381,8.6,123706,6.65,67.65,0,5.41,11.91,96.65,1,6,0.1461,0
2024-04-05 12:00:00,VH-0382,1.03,26400,8.56,33.82,1,4.24,12.88,94.74,1,3,0.0031,0
2024-04-05 18:00:00,VH-0383,1.95,14419,0.95,45.99,0,2.53,12.65,93.18,0,8,0.0017,0
2024-04-06 00:00:00,VH-0384,1.04,19448,4.78,17.6,1,2.27,12.53,87.13,1,2,0.0036,0
2024-04-06 06:00:00,VH-0385,3.14,67471,3.34,37.22,0,4.03,11.9,86.34,0,7,0.0052,0
2024-04-06 12:00:00,VH-0386,6.34,104973,6.28,48.23,3,5.84,12.92,94.55,1,7,0.0894,0
2024-04-06 18:00:00,VH-0387,6.56,73402,6.45,36.52,1,5.24,12.45,96.02,0,8,0.0125,0
2024-04-07 00:00:00,VH-0388,5.92,58062,8.31,12.28,2,4.79,12.82,95.7,1,4,0.019,0
2024-04-07 06:00:00,VH-0389,1.53,23982,9.19,41.99,2,3.38,12.9,88.6,0,9,0.0077,0
2024-04-07 12:00:00,VH-0390,0.3,3000,1.0,6.63,0,2.43,13.34,92.55,0,5,0.0002,0
2024-04-07 18:00:00,VH-0391,5.34,41799,4.83,33.1,2,4.01,12.36,87.94,1,3,0.021,0
2024-04-08 00:00:00,VH-0392,3.97,53178,5.68,17.56,0,3.78,12.14,86.58,1,6,0.0011,0
2024-04-08 06:00:00,VH-0393,6.39,75890,1.89,49.16,1,5.33,12.84,92.85,2,6,0.0686,0
2024-04-08 12:00:00,VH-0394,7.03,129345,1.71,49.0,2,4.52,12.58,87.2,1,5,0.041,0
2024-04-08 18:00:00,VH-0395,5.56,86687,0.89,31.46,1,3.95,12.48,86.56,0,3,0.0015,0
2024-04-09 00:00:00,VH-0396,7.18,98353,1.48,51.07,1,6.53,12.79,100.42,1,14,0.0279,0
2024-04-09 06:00:00,VH-0397,5.8,68867,10.13,31.11,2,5.88,12.51,100.57,3,7,0.3793,1
2024-04-09 12:00:00,VH-0398,6.58,55572,1.2,28.48,1,3.11,12.8,102.41,1,3,0.0059,0
2024-04-09 18:00:00,VH-0399,3.37,51167,1.43,36.05,1,5.42,12.4,94.36,0,8,0.002,0
2024-04-10 00:00:00,VH-0400,4.73,83103,6.1,53.57,0,3.0,12.91,92.72,4,5,0.1125,0
2024-04-10 06:00:00,VH-0401,5.71,85981,7.61,35.05,4,4.44,12.47,95.05,3,4,0.3577,0
2024-04-10 12:00:00,VH-0402,7.33,93478,5.55,35.32,1,4.1,12.8,89.7,0,6,0.0191,0
2024-04-10 18:00:00,VH-0403,4.18,59104,2.25,36.75,2,4.14,13.03,97.23,0,6,0.0042,0
2024-04-11 00:00:00,VH-0404,6.56,68578,1.74,45.9,1,4.76,12.8,98.59,0,6,0.0018,0
2024-04-11 06:00:00,VH-0405,4.51,58847,5.97,53.94,2,4.32,12.54,96.89,3,12,0.2379,0
2024-04-11 12:00:00,VH-0406,4.89,75737,5.1,28.81,1,4.84,12.83,87.62,1,7,0.0034,0
2024-04-11 18:00:00,VH-0407,7.36,135167,4.16,56.42,2,4.66,12.84,95.09,1,10,0.0444,0
2024-04-12 00:00:00,VH-0408,0.3,3000,9.83,33.05,3,4.15,12.95,90.42,1,5,0.0067,0
2024-04-12 06:00:00,VH-0409,1.83,20503,4.85,48.08,2,3.87,12.84,91.11,1,9,0.0173,0
2024-04-12 12:00:00,VH-0410,1.35,27956,1.6,14.82,1,2.3,13.13,98.73,0,4,0.0002,0
2024-04-12 18:00:00,VH-0411,0.3,3489,4.18,10.22,0,3.72,12.69,83.86,0,3,0.0008,0
2024-04-13 00:00:00,VH-0412,3.44,41920,8.22,35.67,2,4.12,13.12,103.7,1,2,0.01,0
2024-04-13 06:00:00,VH-0413,7.15,94422,4.63,40.57,1,3.72,11.87,94.01,0,14,0.0044,0
2024-04-13 12:00:00,VH-0414,4.46,37955,8.12,20.75,0,3.2,12.54,87.27,0,8,0.0022,0
2024-04-13 18:00:00,VH-0415,5.71,74665,9.25,44.27,2,3.99,12.28,93.14,1,9,0.0323,0
2024-04-14 00:00:00,VH-0416,8.03,131018,4.86,77.54,1,4.59,12.17,88.27,3,13,0.6953,0
2024-04-14 06:00:00,VH-0417,8.65,144599,5.53,47.47,3,7.11,12.45,93.02,0,8,0.1035,0
2024-04-14 12:00:00,VH-0418,5.02,91525,4.4,64.58,3,6.85,12.19,95.99,1,6,0.3851,1
2024-04-14 18:00:00,VH-0419,8.72,152349,8.24,58.71,6,3.25,13.02,96.38,2,11,0.5634,0
2024-04-15 00:00:00,VH-0420,5.44,78658,4.3,46.73,0,4.56,12.09,85.62,0,5,0.0107,0
2024-04-15 06:00:00,VH-0421,3.02,48727,7.69,52.32,1,4.88,12.29,90.73,0,11,0.014,0
2024-04-15 12:00:00,VH-0422,3.65,38662,6.53,33.99,3,3.95,12.25,87.6,0,3,0.0672,0
2024-04-15 18:00:00,VH-0423,1.35,18125,0.88,20.09,2,4.69,12.97,86.79,0,4,0.0004,0
2024-04-16 00:00:00,VH-0424,2.89,61817,7.98,45.94,1,5.72,12.98,85.85,1,8,0.003,0
2024-04-16 06:00:00,VH-0425,4.27,79282,6.09,40.7,1,2.89,12.78,99.2,0,3,0.0074,0
2024-04-16 12:00:00,VH-0426,7.29,121317,12.63,62.17,1,4.86,12.76,93.86,2,9,0.2575,0
2024-04-16 18:00:00,VH-0427,9.67,142769,1.97,60.16,1,6.92,12.08,95.84,0,9,0.1059,0
2024-04-17 00:00:00,VH-0428,1.61,42009,6.6,41.46,0,2.43,12.97,89.27,0,2,0.0014,0
2024-04-17 06:00:00,VH-0429,6.22,100175,3.83,32.57,2,4.56,12.42,95.61,0,5,0.0092,0
2024-04-17 12:00:00,VH-0430,2.49,18022,1.0,11.47,0,2.95,12.91,95.36,0,3,0.0002,0
2024-04-17 18:00:00,VH-0431,6.43,117646,0.68,37.86,1,5.74,12.98,94.31,1,9,0.0228,0
2024-04-18 00:00:00,VH-0432,4.86,64492,14.33,37.48,1,5.29,11.76,100.25,0,7,0.0833,0
2024-04-18 06:00:00,VH-0433,0.44,20339,6.62,6.0,2,3.95,13.51,92.59,0,2,0.0009,0
2024-04-18 12:00:00,VH-0434,7.61,89113,4.74,37.55,7,5.48,12.37,103.54,0,7,0.1583,1
2024-04-18 18:00:00,VH-0435,3.63,59214,1.33,23.21,2,2.5,12.19,95.57,1,5,0.014,0
2024-04-19 00:00:00,VH-0436,3.81,57170,13.78,53.62,1,5.44,12.18,87.46,1,9,0.3445,0
2024-04-19 06:00:00,VH-0437,2.42,45512,3.06,20.33,1,3.53,12.81,91.38,0,6,0.0004,0
2024-04-19 12:00:00,VH-0438,3.5,55301,6.84,19.84,0,3.67,12.38,80.63,0,6,0.0021,0
2024-04-19 18:00:00,VH-0439,6.31,134686,5.92,63.07,1,5.85,11.76,91.67,1,8,0.1008,0
2024-04-20 00:00:00,VH-0440,4.71,97075,18.1,68.58,1,4.66,12.3,90.33,0,5,0.1175,0
2024-04-20 06:00:00,VH-0441,6.05,90003,5.43,44.73,1,5.38,12.25,90.4,1,9,0.0047,0
2024-04-20 12:00:00,VH-0442,6.14,101179,3.64,49.15,0,4.93,12.77,88.43,2,11,0.0325,0
2024-04-20 18:00:00,VH-0443,8.63,116310,6.69,69.84,2,5.06,11.94,95.89,0,13,0.1646,1
2024-04-21 00:00:00,VH-0444,4.31,74690,7.21,51.88,2,4.7,13.35,88.72,1,6,0.0916,0
2024-04-21 06:00:00,VH-0445,1.36,34098,26.33,33.76,2,2.82,12.44,101.51,1,3,0.494,0
2024-04-21 12:00:00,VH-0446,7.97,121831,5.36,49.08,4,5.12,12.46,99.0,0,13,0.1845,1
2024-04-21 18:00:00,VH-0447,4.34,73442,1.91,46.42,3,5.64,12.91,91.01,0,7,0.0247,0
2024-04-22 00:00:00,VH-0448,8.1,102440,4.16,33.68,0,3.44,11.77,92.96,1,5,0.035,0
2024-04-22 06:00:00,VH-0449,6.2,102437,6.68,42.53,0,3.62,12.29,94.79,0,7,0.0178,0
2024-04-22 12:00:00,VH-0450,4.86,58451,7.57,53.44,2,3.33,13.14,94.31,0,7,0.0443,0
2024-04-22 18:00:00,VH-0451,6.11,102140,1.2,65.54,1,4.67,12.49,86.71,0,8,0.0054,0
2024-04-23 00:00:00,VH-0452,10.27,195901,3.77,84.47,2,7.14,12.27,105.56,0,5,0.3363,1
2024-04-23 06:00:00,VH-0453,10.6,175800,17.42,49.79,4,6.42,11.77,100.01,2,8,0.9471,1
2024-04-23 12:00:00,VH-0454,5.38,97483,2.56,33.96,0,2.11,13.13,82.82,0,11,0.0008,0
2024-04-23 18:00:00,VH-0455,5.62,63580,9.98,29.72,0,4.56,12.33,91.32,0,8,0.0129,0
2024-04-24 00:00:00,VH-0456,8.0,121861,4.27,54.02,3,4.65,11.98,93.42,1,8,0.3864,0
2024-04-24 06:00:00,VH-0457,3.0,38831,5.6,15.13,3,4.68,13.58,94.57,1,6,0.016,0
2024-04-24 12:00:00,VH-0458,6.07,81124,1.37,40.4,4,4.67,12.12,89.97,0,6,0.0547,0
2024-04-24 18:00:00,VH-0459,5.13,92468,4.6,68.1,1,3.55,12.54,91.45,1,8,0.0348,0
2024-04-25 00:00:00,VH-0460,6.02,100365,6.62,54.17,1,4.42,12.18,87.46,2,7,0.1068,1
2024-04-25 06:00:00,VH-0461,3.03,41999,5.41,33.75,0,3.23,12.44,87.86,1,1,0.0063,0
2024-04-25 12:00:00,VH-0462,1.07,9479,4.82,8.75,0,3.61,12.44,91.74,0,6,0.0009,0
2024-04-25 18:00:00,VH-0463,0.3,10117,8.27,2.0,2,2.79,12.59,89.81,0,3,0.0017,0
2024-04-26 00:00:00,VH-0464,2.29,36796,1.74,14.76,0,2.48,13.16,87.79,1,10,0.0036,0
2024-04-26 06:00:00,VH-0465,4.01,67664,6.84,18.99,0,4.68,11.92,94.44,0,6,0.0093,0
2024-04-26 12:00:00,VH-0466,4.44,85517,0.62,45.62,1,5.44,13.16,87.68,2,6,0.0101,0
2024-04-26 18:00:00,VH-0467,10.24,101227,11.89,54.24,5,5.8,12.47,94.66,1,11,0.6153,1
